ts,공급능력(kW),현재 수요(kW),태양광 발전량kW),풍력 발전량(kW),신재생 발전량 총합(kW),공급 예비력(kW),운영 예비력(kW)
1730401800,1194000.0,484000.0,0.0,121697.0,121942.0,700000.0,418000.0
1730402100,1196000.0,489000.0,0.0,124178.0,124422.0,697000.0,418000.0
1730402400,1197000.0,488000.0,0.0,123735.0,123980.0,699000.0,418000.0
1730402700,1199000.0,493000.0,0.0,126974.0,127216.0,696000.0,419000.0
1730403000,1200000.0,491000.0,0.0,127842.0,128083.0,700000.0,418000.0
1730403300,1211000.0,499000.0,0.0,139034.0,139275.0,702000.0,422000.0
1730403600,1206000.0,496000.0,0.0,134826.0,135067.0,699000.0,422000.0
1730403900,1216000.0,503000.0,0.0,143345.0,143589.0,703000.0,425000.0
1730404200,1211000.0,501000.0,0.0,139582.0,139822.0,700000.0,421000.0
1730404500,1217000.0,497000.0,0.0,146596.0,146836.0,711000.0,431000.0
1730404800,1220000.0,502000.0,0.0,149368.0,149611.0,708000.0,430000.0
1730405100,1236000.0,517000.0,0.0,166588.0,166830.0,726000.0,433000.0
1730405400,1236000.0,517000.0,0.0,165452.0,165694.0,726000.0,432000.0
1730405700,1231000.0,513000.0,0.0,158398.0,158643.0,724000.0,427000.0
1730406000,1226000.0,514000.0,0.0,155783.0,156032.0,719000.0,422000.0
1730406300,1225000.0,517000.0,0.0,154937.0,155189.0,714000.0,421000.0
1730406600,1218000.0,521000.0,0.0,148135.0,148381.0,703000.0,409000.0
1730406900,1226000.0,513000.0,0.0,156852.0,157094.0,709000.0,428000.0
1730407200,1222000.0,513000.0,0.0,151433.0,151678.0,704000.0,421000.0
1730407500,1218000.0,510000.0,0.0,147286.0,147528.0,703000.0,422000.0
1730407800,1213000.0,516000.0,0.0,146542.0,146787.0,692000.0,411000.0
1730408100,1217000.0,517000.0,0.0,146959.0,147198.0,694000.0,411000.0
1730408400,1215000.0,520000.0,0.0,144937.0,145176.0,691000.0,410000.0
1730408700,1207000.0,531000.0,0.0,136755.0,136999.0,672000.0,391000.0
1730409000,1201000.0,534000.0,0.0,132190.0,132432.0,662000.0,380000.0
1730409300,1202000.0,536000.0,0.0,131943.0,132184.0,662000.0,379000.0
1730409600,1211000.0,535000.0,0.0,140444.0,140689.0,671000.0,388000.0
1730409900,1215000.0,542000.0,0.0,142072.0,142312.0,668000.0,385000.0
1730410200,1215000.0,541000.0,0.0,144243.0,144487.0,670000.0,386000.0
1730410500,1212000.0,549000.0,0.0,143676.0,143920.0,658000.0,377000.0
1730410800,1211000.0,552000.0,0.0,140458.0,140702.0,655000.0,372000.0
1730411100,1217000.0,555000.0,0.0,146243.0,146486.0,657000.0,374000.0
1730411400,1220000.0,551000.0,0.0,150277.0,150523.0,665000.0,382000.0
1730411700,1222000.0,552000.0,0.0,150857.0,151098.0,665000.0,379000.0
1730412000,1225000.0,565000.0,0.0,153822.0,154067.0,655000.0,371000.0
1730412300,1234000.0,568000.0,0.0,157999.0,158240.0,661000.0,374000.0
1730412600,1225000.0,581000.0,0.0,151233.0,151475.0,639000.0,356000.0
1730412900,1227000.0,576000.0,0.0,153056.0,153301.0,647000.0,362000.0
1730413200,1232000.0,583000.0,0.0,159472.0,159715.0,644000.0,362000.0
1730413500,1231000.0,585000.0,0.0,160226.0,160470.0,641000.0,356000.0
1730413800,1230000.0,592000.0,0.0,156979.0,157228.0,632000.0,346000.0
1730414100,1235000.0,604000.0,0.0,163868.0,164115.0,625000.0,397000.0
1730414400,1232000.0,609000.0,0.0,160404.0,160652.0,618000.0,387000.0
1730414700,1233000.0,616000.0,0.0,161628.0,161875.0,613000.0,384000.0
1730415000,1228000.0,615000.0,0.0,157301.0,157556.0,608000.0,378000.0
1730415300,1231000.0,611000.0,0.0,158806.0,159061.0,615000.0,382000.0
1730415600,1223000.0,628000.0,0.0,148891.0,149153.0,591000.0,358000.0
1730415900,1240000.0,622000.0,0.0,166686.0,166968.0,613000.0,380000.0
1730416200,1240000.0,632000.0,0.0,166324.0,166624.0,603000.0,371000.0
1730416500,1245000.0,640000.0,0.0,173105.0,173528.0,600000.0,370000.0
1730416800,1257000.0,635000.0,0.0,182840.0,183267.0,618000.0,387000.0
1730417100,1251000.0,638000.0,0.0,179646.0,180220.0,608000.0,374000.0
1730417400,1243000.0,641000.0,0.0,170410.0,171153.0,598000.0,365000.0
1730417700,1265000.0,645000.0,0.0,189808.0,190693.0,615000.0,385000.0
1730418000,1263000.0,657000.0,0.0,192341.0,193591.0,600000.0,372000.0
1730418300,1255000.0,657000.0,1237.25,181892.0,183421.0,593000.0,362000.0
1730418600,1262000.0,663000.0,1510.1,190312.0,192113.0,595000.0,366000.0
1730418900,1264000.0,669000.0,1958.61,190180.0,192430.0,591000.0,364000.0
1730419200,1266000.0,671000.0,2475.53,190172.0,192939.0,590000.0,357000.0
1730419500,1263000.0,665000.0,2596.39,187561.0,190445.0,593000.0,362000.0
1730419800,1266000.0,661000.0,2587.72,190934.0,193813.0,600000.0,366000.0
1730420100,1268000.0,672000.0,2584.99,192240.0,195115.0,591000.0,357000.0
1730420400,1273000.0,677000.0,2855.75,197955.0,201103.0,591000.0,360000.0
1730420700,1268000.0,679000.0,3330.25,189783.0,193402.0,584000.0,351000.0
1730421000,1257000.0,681000.0,3364.04,186264.0,189920.0,570000.0,341000.0
1730421300,1273000.0,679000.0,3349.38,196329.0,199970.0,589000.0,355000.0
1730421600,1281000.0,679000.0,2933.91,205953.0,209179.0,597000.0,367000.0
1730421900,1276000.0,687000.0,2729.81,200607.0,203629.0,583000.0,355000.0
1730422200,1277000.0,688000.0,3066.23,204745.0,208098.0,585000.0,356000.0
1730422500,1271000.0,688000.0,3284.14,195891.0,199467.0,579000.0,348000.0
1730422800,1272000.0,690000.0,3480.66,198640.0,202411.0,577000.0,345000.0
1730423100,1283000.0,691000.0,3282.16,206145.0,209715.0,588000.0,353000.0
1730423400,1287000.0,701000.0,3351.58,213392.0,217036.0,582000.0,353000.0
1730423700,1294000.0,699000.0,3208.48,215884.0,219380.0,590000.0,357000.0
1730424000,1281000.0,702000.0,3257.36,203861.0,207410.0,575000.0,348000.0
1730424300,1285000.0,692000.0,3498.3,208896.0,212683.0,589000.0,356000.0
1730424600,1289000.0,686000.0,3920.44,211541.0,215752.0,598000.0,364000.0
1730424900,1271000.0,688000.0,4237.93,195022.0,199551.0,578000.0,349000.0
1730425200,1268000.0,690000.0,4605.84,190825.0,195719.0,573000.0,344000.0
1730425500,1273000.0,690000.0,5330.55,196012.0,201634.0,577000.0,347000.0
1730425800,1286000.0,699000.0,5322.36,207719.0,213330.0,582000.0,350000.0
1730426100,1279000.0,696000.0,5332.06,201394.0,207018.0,578000.0,346000.0
1730426400,1279000.0,698000.0,5232.79,201561.0,207084.0,577000.0,344000.0
1730426700,1274000.0,696000.0,5389.86,197007.0,202686.0,573000.0,342000.0
1730427000,1277000.0,696000.0,6074.36,197995.0,204360.0,576000.0,342000.0
1730427300,1283000.0,701000.0,6252.17,206360.0,212904.0,578000.0,348000.0
1730427600,1282000.0,702000.0,6741.46,201145.0,208174.0,575000.0,343000.0
1730427900,1289000.0,703000.0,6460.48,210332.0,217084.0,581000.0,351000.0
1730428200,1272000.0,707000.0,5830.79,195397.0,201516.0,561000.0,331000.0
1730428500,1265000.0,703000.0,4681.99,187982.0,192955.0,557000.0,327000.0
1730428800,1273000.0,702000.0,3809.79,197230.0,201329.0,567000.0,336000.0
1730429100,1272000.0,705000.0,3370.47,194126.0,197787.0,562000.0,329000.0
1730429400,1266000.0,698000.0,3183.0,190948.0,194423.0,563000.0,331000.0
1730429700,1273000.0,697000.0,3177.15,197931.0,201400.0,571000.0,340000.0
1730430000,1279000.0,695000.0,3479.77,201679.0,205447.0,579000.0,351000.0
1730430300,1279000.0,703000.0,3949.11,200567.0,204804.0,570000.0,338000.0
1730430600,1268000.0,700000.0,4216.22,191628.0,196135.0,563000.0,333000.0
1730430900,1260000.0,698000.0,4011.1,182430.0,186731.0,557000.0,327000.0
1730431200,1258000.0,702000.0,4058.36,181221.0,185568.0,551000.0,319000.0
1730431500,1262000.0,705000.0,3965.75,185526.0,189782.0,553000.0,320000.0
1730431800,1263000.0,707000.0,3934.49,187835.0,192059.0,551000.0,322000.0
1730432100,1260000.0,703000.0,3718.75,184784.0,188792.0,553000.0,321000.0
1730432400,1259000.0,701000.0,3422.43,183923.0,187635.0,553000.0,322000.0
1730432700,1242000.0,703000.0,3322.7,166988.0,170514.0,535000.0,305000.0
1730433000,1255000.0,706000.0,3337.86,179704.0,183217.0,543000.0,314000.0
1730433300,1255000.0,708000.0,3352.94,177182.0,180707.0,542000.0,310000.0
1730433600,1250000.0,710000.0,3204.42,176603.0,179983.0,535000.0,304000.0
1730433900,1260000.0,721000.0,3144.29,184831.0,188147.0,534000.0,306000.0
1730434200,1267000.0,721000.0,2780.62,191257.0,194211.0,541000.0,311000.0
1730434500,1269000.0,723000.0,2832.65,193439.0,196442.0,541000.0,308000.0
1730434800,1270000.0,715000.0,2766.15,195651.0,198591.0,550000.0,317000.0
1730435100,1267000.0,716000.0,2945.02,191944.0,195062.0,546000.0,315000.0
1730435400,1267000.0,718000.0,3055.51,192319.0,195545.0,544000.0,312000.0
1730435700,1272000.0,720000.0,3069.3,196874.0,200117.0,547000.0,317000.0
1730436000,1265000.0,718000.0,3254.15,189730.0,193158.0,542000.0,308000.0
1730436300,1260000.0,711000.0,3612.27,184638.0,188424.0,544000.0,310000.0
1730436600,1263000.0,712000.0,4036.53,187352.0,191559.0,545000.0,316000.0
1730436900,1277000.0,723000.0,4457.44,200236.0,204867.0,549000.0,320000.0
1730437200,1281000.0,713000.0,5019.09,204332.0,209525.0,563000.0,335000.0
1730437500,1270000.0,710000.0,5182.62,193079.0,198433.0,555000.0,325000.0
1730437800,1265000.0,719000.0,5300.22,186418.0,191891.0,541000.0,310000.0
1730438100,1266000.0,710000.0,5028.44,190392.0,195591.0,551000.0,321000.0
1730438400,1279000.0,709000.0,5114.57,199972.0,205261.0,565000.0,333000.0
1730438700,1275000.0,708000.0,5034.03,197599.0,202807.0,562000.0,333000.0
1730439000,1275000.0,702000.0,4977.03,198693.0,203829.0,568000.0,332000.0
1730439300,1265000.0,703000.0,5167.75,189283.0,194608.0,557000.0,329000.0
1730439600,1274000.0,699000.0,5769.35,195491.0,201414.0,570000.0,339000.0
1730439900,1266000.0,705000.0,5959.7,188512.0,194628.0,556000.0,325000.0
1730440200,1272000.0,701000.0,6022.49,193683.0,199862.0,566000.0,333000.0
1730440500,1271000.0,700000.0,5891.19,192772.0,198820.0,567000.0,336000.0
1730440800,1272000.0,696000.0,5918.29,195333.0,201274.0,570000.0,339000.0
1730441100,1269000.0,700000.0,5699.24,189874.0,195574.0,565000.0,333000.0
1730441400,1270000.0,700000.0,5418.63,192629.0,198053.0,565000.0,336000.0
1730441700,1267000.0,692000.0,5071.13,191864.0,196941.0,571000.0,338000.0
1730442000,1276000.0,694000.0,5119.95,196988.0,202108.0,577000.0,346000.0
1730442300,1282000.0,694000.0,4660.79,205813.0,210474.0,583000.0,351000.0
1730442600,1277000.0,696000.0,4389.37,199911.0,204301.0,577000.0,344000.0
1730442900,1267000.0,695000.0,4025.36,191248.0,195274.0,567000.0,337000.0
1730443200,1262000.0,691000.0,3298.29,187245.0,190543.0,566000.0,337000.0
1730443500,1274000.0,695000.0,2807.84,200667.0,203475.0,574000.0,343000.0
1730443800,1278000.0,695000.0,2326.36,204569.0,206896.0,578000.0,349000.0
1730444100,1278000.0,696000.0,1980.74,204297.0,206278.0,577000.0,345000.0
1730444400,1281000.0,690000.0,1737.9,204739.0,206478.0,587000.0,359000.0
1730444700,1295000.0,697000.0,1618.0,222427.0,224046.0,593000.0,363000.0
1730445000,1293000.0,698000.0,1340.91,219481.0,220823.0,590000.0,359000.0
1730445300,1290000.0,697000.0,1133.02,217548.0,218688.0,589000.0,359000.0
1730445600,1294000.0,693000.0,0.0,220224.0,220998.0,597000.0,362000.0
1730445900,1287000.0,694000.0,0.0,213578.0,214264.0,589000.0,355000.0
1730446200,1277000.0,697000.0,0.0,207006.0,207517.0,575000.0,344000.0
1730446500,1277000.0,694000.0,0.0,204856.0,205240.0,579000.0,349000.0
1730446800,1274000.0,700000.0,0.0,204743.0,205090.0,569000.0,339000.0
1730447100,1272000.0,698000.0,0.0,199251.0,199490.0,569000.0,337000.0
1730447400,1274000.0,703000.0,0.0,201910.0,202087.0,567000.0,339000.0
1730447700,1258000.0,696000.0,0.0,185119.0,185268.0,558000.0,325000.0
1730448000,1261000.0,709000.0,0.0,188351.0,188481.0,547000.0,317000.0
1730448300,1256000.0,710000.0,0.0,187166.0,187293.0,541000.0,315000.0
1730448600,1274000.0,714000.0,0.0,202769.0,202849.0,555000.0,329000.0
1730448900,1265000.0,719000.0,0.0,199037.0,199106.0,541000.0,314000.0
1730449200,1259000.0,722000.0,0.0,189540.0,189613.0,532000.0,303000.0
1730449500,1262000.0,715000.0,0.0,192867.0,192878.0,541000.0,312000.0
1730449800,1283000.0,716000.0,0.0,213258.0,213264.0,562000.0,331000.0
1730450100,1276000.0,714000.0,0.0,206707.0,206716.0,557000.0,329000.0
1730450400,1285000.0,721000.0,0.0,215238.0,215306.0,559000.0,331000.0
1730450700,1288000.0,721000.0,0.0,217998.0,218119.0,562000.0,334000.0
1730451000,1287000.0,718000.0,0.0,217644.0,217764.0,565000.0,336000.0
1730451300,1285000.0,718000.0,0.0,214879.0,214999.0,562000.0,335000.0
1730451600,1304000.0,713000.0,0.0,236210.0,236332.0,586000.0,358000.0
1730451900,1313000.0,718000.0,0.0,243162.0,243286.0,590000.0,362000.0
1730452200,1311000.0,712000.0,0.0,240572.0,240697.0,594000.0,365000.0
1730452500,1335000.0,715000.0,0.0,265366.0,265501.0,616000.0,387000.0
1730452800,1327000.0,714000.0,0.0,257975.0,258145.0,608000.0,378000.0
1730453100,1316000.0,716000.0,0.0,249917.0,250079.0,595000.0,371000.0
1730453400,1323000.0,710000.0,0.0,254257.0,254381.0,609000.0,381000.0
1730453700,1341000.0,708000.0,0.0,270149.0,270272.0,627000.0,394000.0
1730454000,1323000.0,706000.0,0.0,252880.0,253004.0,612000.0,382000.0
1730454300,1336000.0,703000.0,0.0,268002.0,268136.0,629000.0,401000.0
1730454600,1330000.0,706000.0,0.0,260270.0,260515.0,619000.0,390000.0
1730454900,1312000.0,707000.0,0.0,242536.0,242670.0,600000.0,369000.0
1730455200,1325000.0,704000.0,0.0,258185.0,258327.0,617000.0,335000.0
1730455500,1313000.0,701000.0,0.0,242705.0,242849.0,607000.0,326000.0
1730455800,1326000.0,694000.0,0.0,257754.0,257896.0,627000.0,340000.0
1730456100,1331000.0,695000.0,0.0,259872.0,260016.0,631000.0,348000.0
1730456400,1327000.0,693000.0,0.0,255557.0,255698.0,628000.0,343000.0
1730456700,1322000.0,700000.0,0.0,252967.0,253106.0,618000.0,335000.0
1730457000,1327000.0,700000.0,0.0,256905.0,257047.0,623000.0,336000.0
1730457300,1324000.0,707000.0,0.0,249044.0,249186.0,613000.0,326000.0
1730457600,1313000.0,700000.0,0.0,243806.0,243950.0,608000.0,328000.0
1730457900,1308000.0,708000.0,0.0,238895.0,239017.0,596000.0,319000.0
1730458200,1288000.0,710000.0,0.0,217883.0,218004.0,573000.0,296000.0
1730458500,1283000.0,708000.0,0.0,213503.0,213626.0,570000.0,286000.0
1730458800,1291000.0,699000.0,0.0,220593.0,220714.0,587000.0,304000.0
1730459100,1296000.0,703000.0,0.0,226860.0,226983.0,589000.0,310000.0
1730459400,1299000.0,700000.0,0.0,229275.0,229398.0,594000.0,312000.0
1730459700,1294000.0,704000.0,0.0,227453.0,227575.0,585000.0,306000.0
1730460000,1272000.0,700000.0,0.0,202110.0,202231.0,567000.0,284000.0
1730460300,1271000.0,693000.0,0.0,203351.0,203475.0,574000.0,291000.0
1730460600,1280000.0,682000.0,0.0,209740.0,209862.0,593000.0,307000.0
1730460900,1275000.0,686000.0,0.0,201820.0,201942.0,584000.0,303000.0
1730461200,1267000.0,682000.0,0.0,196751.0,196871.0,580000.0,295000.0
1730461500,1273000.0,682000.0,0.0,207163.0,207284.0,587000.0,304000.0
1730461800,1280000.0,675000.0,0.0,210143.0,210267.0,600000.0,318000.0
1730462100,1293000.0,678000.0,0.0,221243.0,221365.0,610000.0,327000.0
1730462400,1275000.0,669000.0,0.0,206051.0,206174.0,601000.0,319000.0
1730462700,1286000.0,657000.0,0.0,217445.0,217566.0,625000.0,344000.0
1730463000,1294000.0,664000.0,0.0,222910.0,223033.0,626000.0,343000.0
1730463300,1258000.0,668000.0,0.0,186537.0,186659.0,586000.0,305000.0
1730463600,1241000.0,666000.0,0.0,170637.0,170757.0,570000.0,289000.0
1730463900,1278000.0,659000.0,0.0,205553.0,205675.0,615000.0,328000.0
1730464200,1275000.0,655000.0,0.0,204302.0,204423.0,615000.0,333000.0
1730464500,1271000.0,651000.0,0.0,200046.0,200167.0,615000.0,334000.0
1730464800,1309000.0,638000.0,0.0,239556.0,239678.0,666000.0,384000.0
1730465100,1316000.0,627000.0,0.0,245151.0,245271.0,684000.0,397000.0
1730465400,1323000.0,637000.0,0.0,252816.0,252938.0,682000.0,401000.0
1730465700,1311000.0,631000.0,0.0,241770.0,241891.0,675000.0,392000.0
1730466000,1310000.0,633000.0,0.0,236943.0,237063.0,672000.0,384000.0
1730466300,1291000.0,644000.0,0.0,223313.0,223440.0,642000.0,362000.0
1730466600,1276000.0,638000.0,0.0,207919.0,208046.0,634000.0,348000.0
1730466900,1297000.0,636000.0,0.0,228763.0,228883.0,656000.0,375000.0
1730467200,1272000.0,639000.0,0.0,200579.0,200699.0,628000.0,346000.0
1730467500,1260000.0,631000.0,0.0,192185.0,192306.0,625000.0,339000.0
1730467800,1286000.0,621000.0,0.0,213726.0,213846.0,660000.0,378000.0
1730468100,1298000.0,616000.0,0.0,227142.0,227264.0,678000.0,393000.0
1730468400,1309000.0,626000.0,0.0,237665.0,237786.0,678000.0,398000.0
1730468700,1292000.0,617000.0,0.0,220862.0,220984.0,671000.0,385000.0
1730469000,1300000.0,620000.0,0.0,228939.0,229060.0,675000.0,392000.0
1730469300,1283000.0,614000.0,0.0,211833.0,211954.0,664000.0,381000.0
1730469600,1296000.0,620000.0,0.0,226420.0,226543.0,671000.0,388000.0
1730469900,1287000.0,622000.0,0.0,217794.0,217916.0,661000.0,379000.0
1730470200,1285000.0,615000.0,0.0,215533.0,215655.0,665000.0,380000.0
1730470500,1291000.0,611000.0,0.0,220876.0,220999.0,675000.0,391000.0
1730470800,1276000.0,610000.0,0.0,207681.0,207805.0,662000.0,380000.0
1730471100,1298000.0,604000.0,0.0,225410.0,225532.0,689000.0,403000.0
1730471400,1302000.0,608000.0,0.0,228792.0,228914.0,689000.0,404000.0
1730471700,1282000.0,606000.0,0.0,212991.0,213113.0,671000.0,391000.0
1730472000,1277000.0,601000.0,0.0,206468.0,206590.0,671000.0,388000.0
1730472300,1273000.0,594000.0,0.0,203337.0,203459.0,675000.0,392000.0
1730472600,1295000.0,591000.0,0.0,226052.0,226173.0,699000.0,416000.0
1730473200,1249000.0,584000.0,0.0,178540.0,178663.0,661000.0,275000.0
1730473500,1290000.0,580000.0,0.0,219925.0,220046.0,705000.0,321000.0
1730473800,1328000.0,573000.0,0.0,257394.0,257517.0,750000.0,364000.0
1730474100,1288000.0,573000.0,0.0,217406.0,217527.0,711000.0,323000.0
1730474400,1271000.0,564000.0,0.0,200225.0,200347.0,702000.0,319000.0
1730474700,1263000.0,569000.0,0.0,190523.0,190645.0,689000.0,302000.0
1730475000,1265000.0,562000.0,0.0,196207.0,196329.0,698000.0,313000.0
1730475300,1290000.0,549000.0,0.0,222817.0,222942.0,736000.0,353000.0
1730475600,1299000.0,552000.0,0.0,231298.0,231422.0,742000.0,359000.0
1730475900,1293000.0,542000.0,0.0,223153.0,223276.0,746000.0,361000.0
1730476200,1290000.0,542000.0,0.0,219752.0,219875.0,743000.0,358000.0
1730476500,1291000.0,539000.0,0.0,222662.0,222783.0,748000.0,360000.0
1730476800,1296000.0,533000.0,0.0,221054.0,221175.0,757000.0,367000.0
1730477100,1274000.0,534000.0,0.0,202981.0,203103.0,736000.0,348000.0
1730477400,1275000.0,530000.0,0.0,204910.0,205031.0,740000.0,354000.0
1730477700,1268000.0,536000.0,0.0,199044.0,199163.0,728000.0,342000.0
1730478000,1268000.0,530000.0,0.0,197463.0,197583.0,733000.0,350000.0
1730478300,1277000.0,534000.0,0.0,204537.0,204657.0,739000.0,353000.0
1730478600,1282000.0,530000.0,0.0,211144.0,211263.0,747000.0,359000.0
1730478900,1277000.0,529000.0,0.0,207735.0,207853.0,743000.0,357000.0
1730479200,1290000.0,536000.0,0.0,220906.0,221024.0,749000.0,366000.0
1730479500,1288000.0,527000.0,0.0,217423.0,217541.0,757000.0,368000.0
1730479800,1290000.0,530000.0,0.0,220468.0,220587.0,755000.0,368000.0
1730480100,1296000.0,520000.0,0.0,225644.0,225762.0,772000.0,386000.0
1730480400,1294000.0,513000.0,0.0,220788.0,220906.0,776000.0,389000.0
1730480700,1300000.0,522000.0,0.0,231064.0,231183.0,773000.0,388000.0
1730481000,1294000.0,517000.0,0.0,228879.0,228998.0,772000.0,390000.0
1730481300,1291000.0,519000.0,0.0,222683.0,222803.0,767000.0,381000.0
1730481600,1289000.0,517000.0,0.0,214444.0,214564.0,767000.0,378000.0
1730481900,1304000.0,519000.0,0.0,234592.0,234709.0,780000.0,395000.0
1730482200,1300000.0,521000.0,0.0,227369.0,227488.0,774000.0,387000.0
1730482500,1295000.0,511000.0,0.0,224149.0,224269.0,779000.0,391000.0
1730482800,1305000.0,517000.0,0.0,232876.0,232994.0,783000.0,395000.0
1730483100,1295000.0,516000.0,0.0,224860.0,224980.0,774000.0,387000.0
1730483400,1306000.0,506000.0,0.0,232966.0,233086.0,796000.0,408000.0
1730483700,1304000.0,510000.0,0.0,232851.0,232970.0,790000.0,405000.0
1730484000,1304000.0,507000.0,0.0,235375.0,235494.0,792000.0,409000.0
1730484300,1312000.0,503000.0,0.0,244196.0,244316.0,805000.0,419000.0
1730484600,1324000.0,500000.0,0.0,253891.0,254008.0,819000.0,433000.0
1730484900,1326000.0,501000.0,0.0,254309.0,254429.0,823000.0,430000.0
1730485200,1321000.0,495000.0,0.0,248495.0,248623.0,824000.0,427000.0
1730485500,1306000.0,503000.0,0.0,236580.0,236706.0,802000.0,398000.0
1730485800,1299000.0,503000.0,0.0,229826.0,229949.0,794000.0,392000.0
1730486100,1300000.0,495000.0,0.0,231940.0,232063.0,803000.0,399000.0
1730486400,1305000.0,497000.0,0.0,234213.0,234337.0,806000.0,401000.0
1730486700,1304000.0,496000.0,0.0,234775.0,234900.0,807000.0,404000.0
1730487000,1315000.0,497000.0,0.0,244947.0,245067.0,817000.0,415000.0
1730487300,1323000.0,497000.0,0.0,253836.0,253955.0,824000.0,419000.0
1730487600,1308000.0,501000.0,0.0,239912.0,240030.0,806000.0,403000.0
1730487900,1315000.0,499000.0,0.0,246570.0,246690.0,814000.0,413000.0
1730488200,1313000.0,499000.0,0.0,239845.0,239965.0,812000.0,406000.0
1730488500,1309000.0,495000.0,0.0,238707.0,238827.0,812000.0,407000.0
1730488800,1312000.0,497000.0,0.0,243684.0,243802.0,814000.0,407000.0
